IES.PADRE,IES_NOMBRE,SECTOR_IES,CIUDAD,Programa.Académico,NIVEL_ACADÉMICO,Sexo,Año,Graduados
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA MECANICA,PREGRADO,HOMBRE,2009,1
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,MAESTRIA EN INGENIERIA METALURGICA,POSGRADO,HOMBRE,2005,2
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,BACTERIOLOGIA Y LABORATORIO CLINICO,PREGRADO,MUJER,2013,18
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN ADMINISTRACION DE SERVICIOS DE SALUD,POSGRADO,MUJER,2007,7
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TRABAJO SOCIAL,PREGRADO,MUJER,2011,47
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA QUIMICA,PREGRADO,MUJER,2009,36
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN INGENIERIA AMBIENTAL,POSGRADO,MUJER,2009,8
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA METALURGICA,PREGRADO,HOMBRE,2004,8
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA ELECTRICA,PREGRADO,HOMBRE,2003,12
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,MEDICINA,PREGRADO,HOMBRE,2015,61
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA AGROINDUSTRIAL,PREGRADO,HOMBRE,2015,9
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN GERENCIA DE PROYECTOS DE CONSTRUCCION,POSGRADO,HOMBRE,2014,21
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA DE PETROLEOS,PREGRADO,HOMBRE,2014,72
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA CIVIL,PREGRADO,HOMBRE,2004,60
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA ELECTRICA,PREGRADO,MUJER,2012,6
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA ELECTRICA,PREGRADO,HOMBRE,2002,22
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN QUIMICA AMBIENTAL,POSGRADO,HOMBRE,2010,1
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,GESTION EMPRESARIAL,PREGRADO,HOMBRE,2014,32
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN GINECOLOGIA Y OBSTETRICIA,POSGRADO,HOMBRE,2007,2
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA ELECTRONICA,PREGRADO,HOMBRE,2010,41
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EMPRESARIAL,PREGRADO,MUJER,2005,79
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA CIVIL,PREGRADO,HOMBRE,2005,80
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA QUIMICA,PREGRADO,MUJER,2012,45
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,GEOLOGIA,PREGRADO,MUJER,2009,7
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA DE PETROLEOS,PREGRADO,MUJER,2010,22
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN PEDAGOGIA Y SEMIOTICA DE LA LENGUA MATERNA,POSGRADO,MUJER,2007,14
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,MUJER,2011,30
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA CIVIL,PREGRADO,HOMBRE,2014,67
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TRABAJO SOCIAL,PREGRADO,MUJER,2009,26
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,LICENCIATURA EN EDUCACION- IDIOMAS,PREGRADO,MUJER,2003,19
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA ELECTRONICA,PREGRADO,HOMBRE,2007,48
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA INDUSTRIAL,PREGRADO,MUJER,2009,2
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA INDUSTRIAL,PREGRADO,MUJER,2011,74
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,MAESTRIA EN HISTORIA,POSGRADO,HOMBRE,2012,2
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA DE PETROLEOS,PREGRADO,MUJER,2012,30
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,MEDICINA,PREGRADO,MUJER,2009,31
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN ADMINISTRACION DE SERVICIOS DE SALUD,POSGRADO,MUJER,2002,6
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN GERENCIA DE LA PRODUCCION MEJORAMIENTO CONTINUO,POSGRADO,HOMBRE,2003,29
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EMPRESARIAL,PREGRADO,HOMBRE,2012,40
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,LICENCIATURA EN INGLES,PREGRADO,MUJER,2015,40
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA ELECTRICA,PREGRADO,HOMBRE,2007,14
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN GERENCIA DE HIDROCARBUROS,POSGRADO,HOMBRE,2014,18
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,GESTION EMPRESARIAL,PREGRADO,MUJER,2013,59
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,MEDICINA,PREGRADO,HOMBRE,2006,2
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,MAESTRIA EN PEDAGOGIA,POSGRADO,MUJER,2013,9
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA QUIMICA,PREGRADO,MUJER,2009,2
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA DE PETROLEOS,PREGRADO,HOMBRE,2014,77
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,GESTION EMPRESARIAL,PREGRADO,MUJER,2008,38
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN ADMINISTRACION DE SERVICIOS DE SALUD,POSGRADO,MUJER,2013,7
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA AGROPECUARIA,PREGRADO,HOMBRE,2003,4
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ENFERMERIA,PREGRADO,MUJER,2009,17
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EN REGENCIA DE FARMACIA,PREGRADO,MUJER,2002,17
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA MECANICA,PREGRADO,MUJER,2007,6
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA QUIMICA,PREGRADO,HOMBRE,2009,1
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,MEDICINA,PREGRADO,MUJER,2005,59
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN ALTA GERENCIA,POSGRADO,MUJER,2010,17
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA QUIMICA,PREGRADO,MUJER,2014,57
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA MECANICA,PREGRADO,HOMBRE,2001,8
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,MAESTRIA EN QUIMICA,POSGRADO,MUJER,2004,5
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,HOMBRE,2003,23
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,HOMBRE,2003,22
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,BACTERIOLOGIA Y LABORATORIO CLINICO,PREGRADO,MUJER,2009,16
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN DOCENCIA UNIVERSITARIA,POSGRADO,HOMBRE,2001,5
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,GESTION EMPRESARIAL,PREGRADO,MUJER,2004,91
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EMPRESARIAL,PREGRADO,MUJER,2003,158
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA INDUSTRIAL,PREGRADO,MUJER,2009,1
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,GESTION EMPRESARIAL,PREGRADO,MUJER,2011,42
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA QUIMICA,PREGRADO,MUJER,2009,1
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EMPRESARIAL,PREGRADO,MUJER,2013,77
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN TELECOMUNICACIONES,POSGRADO,HOMBRE,2001,13
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,BELLAS ARTES,PREGRADO,MUJER,2007,9
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA JURIDICA,PREGRADO,MUJER,2003,21
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA MECANICA,PREGRADO,HOMBRE,2005,48
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN EVALUACION Y GERENCIA DE PROYECTOS,POSGRADO,HOMBRE,2009,6
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA CIVIL,PREGRADO,MUJER,2002,10
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EN REGENCIA DE FARMACIA,PREGRADO,MUJER,2007,83
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EMPRESARIAL,PREGRADO,HOMBRE,2010,24
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EMPRESARIAL,PREGRADO,MUJER,2005,88
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN DOCENCIA UNIVERSITARIA,POSGRADO,HOMBRE,2008,1
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,LICENCIATURA EN ESPAÑOL Y LITERATURA,PREGRADO,HOMBRE,2014,10
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,DERECHO,PREGRADO,MUJER,2009,1
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN DOCENCIA UNIVERSITARIA,POSGRADO,MUJER,2009,2
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA QUIMICA,PREGRADO,MUJER,2014,44
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN ALTA GERENCIA,POSGRADO,HOMBRE,2007,13
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EN REGENCIA DE FARMACIA,PREGRADO,MUJER,2010,1
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,LICENCIATURA EN MUSICA,PREGRADO,HOMBRE,2006,1
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA INDUSTRIAL,PREGRADO,HOMBRE,2005,32
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,DISEÑO INDUSTRIAL,PREGRADO,HOMBRE,2010,7
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA ELECTRICA,PREGRADO,HOMBRE,2002,2
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN GERENCIA PUBLICA,POSGRADO,MUJER,2001,10
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,HISTORIA,PREGRADO,MUJER,2013,6
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ECONOMIA,PREGRADO,HOMBRE,2004,17
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA INDUSTRIAL,PREGRADO,MUJER,2010,89
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN GESTION PUBLICA,POSGRADO,MUJER,2010,10
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TRABAJO SOCIAL,PREGRADO,MUJER,2015,43
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN DOCENCIA UNIVERSITARIA,POSGRADO,MUJER,2003,36
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,DERECHO,PREGRADO,HOMBRE,2010,12
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ENFERMERIA,PREGRADO,MUJER,2001,63
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN ALTA GERENCIA,POSGRADO,HOMBRE,2003,20
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,MEDICINA,PREGRADO,MUJER,2002,56
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EN REGENCIA DE FARMACIA,PREGRADO,MUJER,2007,23
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,HOMBRE,2008,25
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA DE PETROLEOS,PREGRADO,HOMBRE,2011,49
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,FILOSOFIA,PREGRADO,MUJER,2015,10
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EMPRESARIAL,PREGRADO,HOMBRE,2011,16
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA CIVIL,PREGRADO,HOMBRE,2012,51
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ECONOMIA,PREGRADO,HOMBRE,2014,25
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,QUIMICA,PREGRADO,HOMBRE,2009,1
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EMPRESARIAL,PREGRADO,MUJER,2007,89
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,POSGRADO,HOMBRE,2002,15
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TRABAJO SOCIAL,PREGRADO,MUJER,2013,16
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA INDUSTRIAL,PREGRADO,MUJER,2013,56
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA METALURGICA,PREGRADO,HOMBRE,2003,21
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,NUTRICION Y DIETETICA,PREGRADO,MUJER,2013,16
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ECONOMIA,PREGRADO,HOMBRE,2001,15
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,POSGRADO,HOMBRE,2012,17
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,GESTION EMPRESARIAL,PREGRADO,MUJER,2009,1
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA ELECTRICA,PREGRADO,HOMBRE,2001,27
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ECONOMIA,PREGRADO,HOMBRE,2009,1
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA METALURGICA,PREGRADO,HOMBRE,2001,22
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,GESTION EMPRESARIAL,PREGRADO,HOMBRE,2010,1
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN EVALUACION Y GERENCIA DE PROYECTOS,POSGRADO,MUJER,2014,9
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA METALURGICA,PREGRADO,MUJER,2007,6
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,DISEÑO INDUSTRIAL,PREGRADO,MUJER,2013,11
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA CIVIL,PREGRADO,MUJER,2008,24
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,GEOLOGIA,PREGRADO,MUJER,2011,19
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA DE PETROLEOS,PREGRADO,HOMBRE,2009,23
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA INDUSTRIAL,PREGRADO,MUJER,2002,32
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,POSGRADO,HOMBRE,2014,25
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN TELECOMUNICACIONES,POSGRADO,HOMBRE,2007,7
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ENFERMERIA,PREGRADO,MUJER,2009,1
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,DERECHO,PREGRADO,HOMBRE,2014,29
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ECONOMIA,PREGRADO,MUJER,2005,16
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN ALTA GERENCIA,POSGRADO,MUJER,2001,30
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,QUIMICA,PREGRADO,MUJER,2009,11
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,LICENCIATURA EN INGLES,PREGRADO,HOMBRE,2015,28
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ENFERMERIA,PREGRADO,MUJER,2008,5
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,POSGRADO,HOMBRE,2014,18
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA CIVIL,PREGRADO,HOMBRE,2002,51
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,MAESTRIA EN INGENIERIA,POSGRADO,HOMBRE,2011,4
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN TELECOMUNICACIONES,POSGRADO,MUJER,2011,10
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,LICENCIATURA EN EDUCACION- IDIOMAS,PREGRADO,MUJER,2005,28
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EN REGENCIA DE FARMACIA,PREGRADO,MUJER,2009,2
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,MAESTRIA EN INGENIERIA DE MATERIALES,POSGRADO,HOMBRE,2014,1
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,LICENCIATURA EN MATEMATICAS,PREGRADO,MUJER,2002,10
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA AGROPECUARIA,PREGRADO,MUJER,2014,17
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,HOMBRE,2009,1
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN EVALUACION Y GERENCIA DE PROYECTOS,POSGRADO,HOMBRE,2012,14
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,GESTION EMPRESARIAL,PREGRADO,MUJER,2014,56
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA ELECTRICA,PREGRADO,HOMBRE,2011,22
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN EVALUACION Y GERENCIA DE PROYECTOS,POSGRADO,HOMBRE,2014,19
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA CIVIL,PREGRADO,MUJER,2011,29
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,BACTERIOLOGIA Y LABORATORIO CLINICO,PREGRADO,MUJER,2012,16
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA CIVIL,PREGRADO,HOMBRE,2011,57
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,MICROBIOLOGIA Y BIOANALISIS,PREGRADO,MUJER,2015,18
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,MEDICINA,PREGRADO,HOMBRE,2001,50
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EMPRESARIAL,PREGRADO,HOMBRE,2007,58
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,MEDICINA,PREGRADO,HOMBRE,2008,42
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA INDUSTRIAL,PREGRADO,MUJER,2008,39
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,DISEÑO INDUSTRIAL,PREGRADO,HOMBRE,2001,7
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EN REGENCIA DE FARMACIA,PREGRADO,MUJER,2013,41
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN EVALUACION Y GERENCIA DE PROYECTOS,POSGRADO,HOMBRE,2007,6
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,MUJER,2004,11
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN OFTALMOLOGIA,POSGRADO,MUJER,2012,2
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA MECANICA,PREGRADO,MUJER,2010,15
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,MAESTRIA EN CIENCIAS BASICAS BIOMEDICAS,POSGRADO,HOMBRE,2014,2
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,ESPECIALIZACION EN DOCENCIA UNIVERSITARIA,POSGRADO,MUJER,2010,10
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EMPRESARIAL,PREGRADO,MUJER,2009,18
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA MECANICA,PREGRADO,HOMBRE,2014,82
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA METALURGICA,PREGRADO,HOMBRE,2015,13
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,HOMBRE,2012,27
